prey growth rate,0.8
prey death rate,0.2
predator growth rate,0.0004
predator death,0.2
x,500
y,20
n,90000
t (days),180

timestep,x,y
2.024,2293.01,34.7568
2.026,2296.36,34.8067
2.028,2299.72,34.8568
2.03,2303.08,34.9071
2.032,2306.44,34.9575
2.034,2309.81,35.0081
2.036,2313.19,35.0589
2.038,2316.57,35.1098
2.04,2319.95,35.161
2.042,2323.34,35.2122
2.044,2326.73,35.2637
2.046,2330.13,35.3153
2.048,2333.53,35.3671
2.05,2336.93,35.4191
2.052,2340.34,35.4712
2.054,2343.76,35.5235
2.056,2347.18,35.576
2.058,2350.6,35.6286
2.06,2354.03,35.6815
2.062,2357.46,35.7345
2.064,2360.9,35.7877
2.066,2364.34,35.841
2.068,2367.79,35.8946
2.07,2371.24,35.9483
2.072,2374.69,36.0022
2.074,2378.15,36.0563
2.076,2381.62,36.1106
2.078,2385.09,36.165
2.08,2388.56,36.2196
2.082,2392.04,36.2745
2.084,2395.52,36.3295
2.086,2399.01,36.3846
2.088,2402.5,36.44
2.09,2405.99,36.4956
2.092,2409.5,36.5513
2.094,2413,36.6072
2.096,2416.51,36.6634
2.098,2420.02,36.7197
2.1,2423.54,36.7762
2.102,2427.07,36.8329
2.104,2430.59,36.8897
2.106,2434.13,36.9468
2.108,2437.66,37.0041
2.11,2441.21,37.0615
2.112,2444.75,37.1192
2.114,2448.3,37.177
2.116,2451.86,37.2351
2.118,2455.42,37.2933
2.12,2458.98,37.3517
2.122,2462.55,37.4104
2.124,2466.13,37.4692
2.126,2469.71,37.5283
2.128,2473.29,37.5875
2.13,2476.88,37.6469
2.132,2480.47,37.7066
2.134,2484.07,37.7664
2.136,2487.67,37.8265
2.138,2491.27,37.8867
2.14,2494.88,37.9472
2.142,2498.5,38.0078
2.144,2502.12,38.0687
2.146,2505.74,38.1298
2.148,2509.37,38.1911
2.15,2513.01,38.2526
2.152,2516.65,38.3143
2.154,2520.29,38.3762
2.156,2523.94,38.4383
2.158,2527.59,38.5007
2.16,2531.25,38.5632
2.162,2534.91,38.626
2.164,2538.58,38.689
2.166,2542.25,38.7522
2.168,2545.92,38.8156
2.17,2549.6,38.8793
2.172,2553.29,38.9431
2.174,2556.98,39.0072
2.176,2560.67,39.0715
2.178,2564.37,39.136
2.18,2568.08,39.2008
2.182,2571.78,39.2657
2.184,2575.5,39.3309
2.186,2579.22,39.3963
2.188,2582.94,39.462
2.19,2586.67,39.5279
2.192,2590.4,39.5939
2.194,2594.13,39.6603
2.196,2597.88,39.7268
2.198,2601.62,39.7936
2.2,2605.37,39.8606
2.202,2609.13,39.9279
2.204,2612.89,39.9954
2.206,2616.65,40.0631
2.208,2620.42,40.1311
2.21,2624.2,40.1993
2.212,2627.98,40.2677
2.214,2631.76,40.3364
2.216,2635.55,40.4053
2.218,2639.34,40.4744
2.22,2643.14,40.5438
2.222,2646.94,40.6135
2.224,2650.75,40.6833
2.226,2654.56,40.7535
2.228,2658.38,40.8238
2.23,2662.2,40.8944
2.232,2666.03,40.9653
2.234,2669.86,41.0364
2.236,2673.69,41.1078
2.238,2677.54,41.1794
2.24,2681.38,41.2512
2.242,2685.23,41.3233
2.244,2689.09,41.3957
2.246,2692.95,41.4683
2.248,2696.81,41.5412
2.25,2700.68,41.6144
2.252,2704.55,41.6877
2.254,2708.43,41.7614
2.256,2712.32,41.8353
2.258,2716.2,41.9095
2.26,2720.1,41.9839
2.262,2723.99,42.0586
2.264,2727.9,42.1336
2.266,2731.8,42.2088
2.268,2735.72,42.2843
2.27,2739.63,42.3601
2.272,2743.55,42.4361
2.274,2747.48,42.5124
2.276,2751.41,42.589
2.278,2755.35,42.6658
2.28,2759.29,42.7429
2.282,2763.23,42.8203
2.284,2767.18,42.898
2.286,2771.14,42.9759
2.288,2775.1,43.0542
2.29,2779.06,43.1327
2.292,2783.03,43.2114
2.294,2787.01,43.2905
2.296,2790.99,43.3699
2.298,2794.97,43.4495
2.3,2798.96,43.5294
2.302,2802.95,43.6096
2.304,2806.95,43.6901
2.306,2810.95,43.7709
2.308,2814.96,43.8519
2.31,2818.97,43.9333
2.312,2822.99,44.0149
2.314,2827.01,44.0969
2.316,2831.04,44.1791
2.318,2835.07,44.2617
2.32,2839.11,44.3445
2.322,2843.15,44.4276
2.324,2847.2,44.5111
2.326,2851.25,44.5948
2.328,2855.3,44.6788
2.33,2859.36,44.7632
2.332,2863.43,44.8478
2.334,2867.5,44.9327
2.336,2871.57,45.018
2.338,2875.65,45.1036
2.34,2879.74,45.1894
2.342,2883.83,45.2756
2.344,2887.92,45.3621
2.346,2892.02,45.4489
2.348,2896.13,45.5361
2.35,2900.23,45.6235
2.352,2904.35,45.7113
2.354,2908.47,45.7994
2.356,2912.59,45.8878
2.358,2916.72,45.9765
2.36,2920.85,46.0656
2.362,2924.99,46.1549
2.364,2929.13,46.2446
2.366,2933.28,46.3347
2.368,2937.43,46.425
2.37,2941.59,46.5157
2.372,2945.75,46.6067
2.374,2949.91,46.6981
2.376,2954.08,46.7898
2.378,2958.26,46.8818
2.38,2962.44,46.9742
2.382,2966.63,47.0669
2.384,2970.82,47.16
2.386,2975.01,47.2533
2.388,2979.21,47.3471
2.39,2983.42,47.4412
2.392,2987.63,47.5356
2.394,2991.84,47.6304
2.396,2996.06,47.7255
2.398,3000.29,47.821
2.4,3004.52,47.9168
2.402,3008.75,48.013
2.404,3012.99,48.1095
2.406,3017.23,48.2064
2.408,3021.48,48.3037
2.41,3025.73,48.4013
2.412,3029.99,48.4993
2.414,3034.25,48.5976
2.416,3038.52,48.6963
2.418,3042.79,48.7954
2.42,3047.07,48.8948
2.422,3051.35,48.9947
2.424,3055.64,49.0948
2.426,3059.93,49.1954
2.428,3064.22,49.2963
2.43,3068.53,49.3977
2.432,3072.83,49.4994
2.434,3077.14,49.6014
2.436,3081.46,49.7039
2.438,3085.78,49.8067
2.44,3090.1,49.9099
2.442,3094.43,50.0136
2.444,3098.77,50.1176
2.446,3103.11,50.2219
2.448,3107.45,50.3267
2.45,3111.8,50.4319
2.452,3116.15,50.5375
2.454,3120.51,50.6435
2.456,3124.87,50.7498
2.458,3129.24,50.8566
2.46,3133.61,50.9638
2.462,3137.99,51.0713
2.464,3142.37,51.1793
2.466,3146.76,51.2877
2.468,3151.15,51.3965
2.47,3155.55,51.5057
2.472,3159.95,51.6154
2.474,3164.35,51.7254
2.476,3168.77,51.8359
2.478,3173.18,51.9467
2.48,3177.6,52.058
2.482,3182.03,52.1698
2.484,3186.46,52.2819
2.486,3190.89,52.3945
2.488,3195.33,52.5075
2.49,3199.77,52.6209
2.492,3204.22,52.7348
2.494,3208.67,52.8491
2.496,3213.13,52.9638
2.498,3217.59,53.079
2.5,3222.06,53.1946
2.502,3226.53,53.3107
2.504,3231.01,53.4272
2.506,3235.49,53.5442
2.508,3239.98,53.6616
2.51,3244.47,53.7794
2.512,3248.96,53.8977
2.514,3253.47,54.0165
2.516,3257.97,54.1357
2.518,3262.48,54.2554
2.52,3266.99,54.3755
2.522,3271.51,54.4961
2.524,3276.04,54.6172
2.526,3280.56,54.7387
2.528,3285.1,54.8607
2.53,3289.64,54.9832
2.532,3294.18,55.1061
2.534,3298.72,55.2295
2.536,3303.28,55.3534
2.538,3307.83,55.4778
2.54,3312.39,55.6027
2.542,3316.96,55.728
2.544,3321.53,55.8538
2.546,3326.1,55.9801
2.548,3330.68,56.107
2.55,3335.27,56.2343
2.552,3339.85,56.3621
2.554,3344.45,56.4904
2.556,3349.05,56.6192
2.558,3353.65,56.7485
2.56,3358.25,56.8783
2.562,3362.87,57.0086
2.564,3367.48,57.1394
2.566,3372.1,57.2707
2.568,3376.73,57.4026
2.57,3381.36,57.5349
2.572,3385.99,57.6678
2.574,3390.63,57.8012
2.576,3395.27,57.9352
2.578,3399.92,58.0696
2.58,3404.57,58.2046
2.582,3409.23,58.3401
2.584,3413.89,58.4761
2.586,3418.56,58.6127
2.588,3423.23,58.7499
2.59,3427.9,58.8875
2.592,3432.58,59.0257
2.594,3437.27,59.1645
2.596,3441.96,59.3038
2.598,3446.65,59.4436
2.6,3451.35,59.584
2.602,3456.05,59.725
2.604,3460.75,59.8665
2.606,3465.46,60.0086
2.608,3470.18,60.1512
2.61,3474.9,60.2944
2.612,3479.62,60.4382
2.614,3484.35,60.5826
2.616,3489.08,60.7275
2.618,3493.82,60.873
2.62,3498.56,61.0191
2.622,3503.31,61.1658
2.624,3508.06,61.313
2.626,3512.81,61.4609
2.628,3517.57,61.6093
2.63,3522.34,61.7583
2.632,3527.1,61.9079
2.634,3531.88,62.0582
2.636,3536.65,62.209
2.638,3541.43,62.3604
2.64,3546.22,62.5124
2.642,3551.01,62.6651
2.644,3555.8,62.8184
2.646,3560.6,62.9722
2.648,3565.4,63.1267
2.65,3570.21,63.2818
2.652,3575.02,63.4376
2.654,3579.83,63.594
2.656,3584.65,63.751
2.658,3589.48,63.9086
2.66,3594.31,64.0669
2.662,3599.14,64.2258
2.664,3603.97,64.3854
2.666,3608.81,64.5456
2.668,3613.66,64.7064
2.67,3618.51,64.8679
2.672,3623.36,65.0301
2.674,3628.22,65.1929
2.676,3633.08,65.3564
2.678,3637.94,65.5205
2.68,3642.81,65.6853
2.682,3647.69,65.8508
2.684,3652.56,66.017
2.686,3657.44,66.1838
2.688,3662.33,66.3513
2.69,3667.22,66.5195
2.692,3672.11,66.6884
2.694,3677.01,66.858
2.696,3681.91,67.0283
2.698,3686.82,67.1993
2.7,3691.73,67.3709
2.702,3696.64,67.5433
2.704,3701.56,67.7164
2.706,3706.48,67.8902
2.708,3711.41,68.0647
2.71,3716.34,68.2399
2.712,3721.27,68.4159
2.714,3726.21,68.5925
2.716,3731.15,68.7699
2.718,3736.1,68.9481
2.72,3741.05,69.1269
2.722,3746,69.3065
2.724,3750.96,69.4869
2.726,3755.92,69.668
2.728,3760.88,69.8498
2.73,3765.85,70.0324
2.732,3770.82,70.2158
2.734,3775.8,70.3999
2.736,3780.78,70.5848
2.738,3785.76,70.7704
2.74,3790.75,70.9568
2.742,3795.74,71.144
2.744,3800.74,71.332
2.746,3805.73,71.5207
2.748,3810.74,71.7103
2.75,3815.74,71.9006
2.752,3820.75,72.0917
2.754,3825.77,72.2836
2.756,3830.78,72.4763
2.758,3835.8,72.6699
2.76,3840.83,72.8642
2.762,3845.85,73.0594
2.764,3850.89,73.2553
2.766,3855.92,73.4521
2.768,3860.96,73.6497
2.77,3866,73.8482
2.772,3871.05,74.0474
2.774,3876.09,74.2475
2.776,3881.15,74.4485
2.778,3886.2,74.6503
2.78,3891.26,74.853
2.782,3896.32,75.0565
2.784,3901.39,75.2608
2.786,3906.46,75.466
2.788,3911.53,75.6721
2.79,3916.61,75.8791
2.792,3921.69,76.0869
2.794,3926.77,76.2957
2.796,3931.86,76.5053
2.798,3936.95,76.7157
2.8,3942.04,76.9271
2.802,3947.14,77.1394
2.804,3952.23,77.3526
2.806,3957.34,77.5667
2.808,3962.44,77.7817
2.81,3967.55,77.9976
2.812,3972.66,78.2144
2.814,3977.78,78.4322
2.816,3982.9,78.6508
2.818,3988.02,78.8704
2.82,3993.14,79.091
2.822,3998.27,79.3125
2.824,4003.4,79.5349
2.826,4008.53,79.7583
2.828,4013.67,79.9827
2.83,4018.81,80.208
2.832,4023.95,80.4342
2.834,4029.1,80.6615
2.836,4034.24,80.8897
2.838,4039.39,81.1189
2.84,4044.55,81.3491
2.842,4049.7,81.5803
2.844,4054.86,81.8124
2.846,4060.03,82.0456
2.848,4065.19,82.2798
2.85,4070.36,82.5149
2.852,4075.53,82.7511
2.854,4080.7,82.9884
2.856,4085.88,83.2266
2.858,4091.06,83.4659
2.86,4096.24,83.7062
2.862,4101.42,83.9475
2.864,4106.61,84.1899
2.866,4111.8,84.4333
2.868,4116.99,84.6778
2.87,4122.18,84.9234
2.872,4127.38,85.17
2.874,4132.58,85.4177
2.876,4137.78,85.6665
2.878,4142.98,85.9163
2.88,4148.19,86.1672
2.882,4153.4,86.4193
2.884,4158.61,86.6724
2.886,4163.82,86.9266
2.888,4169.04,87.182
2.89,4174.25,87.4384
2.892,4179.47,87.696
2.894,4184.7,87.9547
2.896,4189.92,88.2146
2.898,4195.15,88.4755
2.9,4200.38,88.7376
2.902,4205.61,89.0009
2.904,4210.84,89.2653
2.906,4216.07,89.5309
2.908,4221.31,89.7977
2.91,4226.55,90.0656
2.912,4231.79,90.3347
2.914,4237.03,90.605
2.916,4242.28,90.8764
2.918,4247.52,91.1491
2.92,4252.77,91.423
2.922,4258.02,91.698
2.924,4263.28,91.9743
2.926,4268.53,92.2518
2.928,4273.78,92.5306
2.93,4279.04,92.8106
2.932,4284.3,93.0918
2.934,4289.56,93.3742
2.936,4294.82,93.6579
2.938,4300.09,93.9429
2.94,4305.35,94.2291
2.942,4310.62,94.5166
2.944,4315.89,94.8054
2.946,4321.16,95.0954
2.948,4326.43,95.3868
2.95,4331.7,95.6794
2.952,4336.97,95.9734
2.954,4342.25,96.2686
2.956,4347.52,96.5652
2.958,4352.8,96.8631
2.96,4358.08,97.1623
2.962,4363.36,97.4629
2.964,4368.64,97.7648
2.966,4373.92,98.068
2.968,4379.2,98.3726
2.97,4384.49,98.6786
2.972,4389.77,98.9859
2.974,4395.06,99.2946
2.976,4400.35,99.6047
2.978,4405.63,99.9162
2.98,4410.92,100.229
2.982,4416.21,100.543
2.984,4421.5,100.859
2.986,4426.79,101.176
2.988,4432.09,101.495
2.99,4437.38,101.815
2.992,4442.67,102.136
2.994,4447.96,102.459
2.996,4453.26,102.783
2.998,4458.55,103.109
3,4463.85,103.436
3.002,4469.14,103.765
3.004,4474.44,104.095
3.006,4479.74,104.427
3.008,4485.03,104.76
3.01,4490.33,105.095
3.012,4495.63,105.431
3.014,4500.92,105.769
3.016,4506.22,106.108
3.018,4511.52,106.449
3.02,4516.81,106.792
3.022,4522.11,107.136
3.024,4527.41,107.481
3.026,4532.71,107.828
3.028,4538,108.177
3.03,4543.3,108.527
3.032,4548.6,108.879
3.034,4553.89,109.232
3.036,4559.19,109.588
3.038,4564.49,109.944
3.04,4569.78,110.303
3.042,4575.08,110.662
3.044,4580.37,111.024
3.046,4585.67,111.387
3.048,4590.96,111.752
3.05,4596.25,112.119
3.052,4601.55,112.487
3.054,4606.84,112.857
3.056,4612.13,113.229
3.058,4617.42,113.602
3.06,4622.71,113.977
3.062,4628,114.354
3.064,4633.28,114.732
3.066,4638.57,115.113
3.068,4643.86,115.495
3.07,4649.14,115.878
3.072,4654.42,116.264
3.074,4659.7,116.651
3.076,4664.99,117.04
3.078,4670.26,117.431
3.08,4675.54,117.824
3.082,4680.82,118.218
3.084,4686.09,118.615
3.086,4691.37,119.013
3.088,4696.64,119.413
3.09,4701.91,119.815
3.092,4707.18,120.218
3.094,4712.45,120.624
3.096,4717.71,121.031
3.098,4722.98,121.441
3.1,4728.24,121.852
3.102,4733.5,122.265
3.104,4738.75,122.68
3.106,4744.01,123.097
3.108,4749.26,123.516
3.11,4754.51,123.937
3.112,4759.76,124.359
3.114,4765.01,124.784
3.116,4770.25,125.211
3.118,4775.5,125.64
3.12,4780.74,126.07
3.122,4785.97,126.503
3.124,4791.21,126.938
3.126,4796.44,127.375
3.128,4801.67,127.814
3.13,4806.9,128.254
3.132,4812.12,128.697
3.134,4817.34,129.142
3.136,4822.56,129.589
3.138,4827.77,130.039
3.14,4832.98,130.49
3.142,4838.19,130.943
3.144,4843.4,131.399
3.146,4848.6,131.856
3.148,4853.8,132.316
3.15,4858.99,132.778
3.152,4864.19,133.242
3.154,4869.37,133.709
3.156,4874.56,134.177
3.158,4879.74,134.648
3.16,4884.92,135.121
3.162,4890.09,135.596
3.164,4895.26,136.073
3.166,4900.43,136.553
3.168,4905.59,137.035
3.17,4910.75,137.519
3.172,4915.9,138.005
3.174,4921.05,138.494
3.176,4926.2,138.985
3.178,4931.34,139.478
3.18,4936.47,139.974
3.182,4941.61,140.472
3.184,4946.73,140.972
3.186,4951.86,141.475
3.188,4956.98,141.98
3.19,4962.09,142.487
3.192,4967.2,142.997
3.194,4972.3,143.509
3.196,4977.4,144.024
3.198,4982.49,144.541
3.2,4987.58,145.06
3.202,4992.67,145.582
3.204,4997.75,146.107
3.206,5002.82,146.634
3.208,5007.89,147.163
3.21,5012.95,147.695
3.212,5018,148.23
3.214,5023.05,148.767
3.216,5028.1,149.306
3.218,5033.14,149.849
3.22,5038.17,150.393
3.222,5043.2,150.941
3.224,5048.22,151.491
3.226,5053.24,152.043
3.228,5058.24,152.598
3.23,5063.25,153.156
3.232,5068.24,153.716
3.234,5073.23,154.279
3.236,5078.22,154.845
3.238,5083.19,155.414
3.24,5088.16,155.985
3.242,5093.12,156.559
3.244,5098.08,157.136
3.246,5103.03,157.715
3.248,5107.97,158.297
3.25,5112.91,158.882
3.252,5117.83,159.47
3.254,5122.75,160.06
3.256,5127.67,160.654
3.258,5132.57,161.25
3.26,5137.47,161.849
3.262,5142.36,162.451
3.264,5147.24,163.055
3.266,5152.12,163.663
3.268,5156.98,164.274
3.27,5161.84,164.887
3.272,5166.69,165.504
3.274,5171.54,166.123
3.276,5176.37,166.745
3.278,5181.19,167.371
3.28,5186.01,167.999
3.282,5190.82,168.63
3.284,5195.62,169.264
3.286,5200.41,169.902
3.288,5205.19,170.542
3.29,5209.97,171.186
3.292,5214.73,171.832
3.294,5219.48,172.482
3.296,5224.23,173.135
3.298,5228.97,173.791
3.3,5233.69,174.45
3.302,5238.41,175.112
3.304,5243.12,175.777
3.306,5247.81,176.446
3.308,5252.5,177.118
3.31,5257.18,177.793
3.312,5261.85,178.471
3.314,5266.5,179.152
3.316,5271.15,179.837
3.318,5275.79,180.525
3.32,5280.42,181.217
3.322,5285.03,181.911
3.324,5289.64,182.609
3.326,5294.23,183.311
3.328,5298.81,184.016
3.33,5303.39,184.724
3.332,5307.95,185.435
3.334,5312.5,186.15
3.336,5317.04,186.869
3.338,5321.56,187.59
3.34,5326.08,188.316
3.342,5330.58,189.045
3.344,5335.07,189.777
3.346,5339.55,190.513
3.348,5344.02,191.252
3.35,5348.48,191.995
3.352,5352.92,192.742
3.354,5357.35,193.492
3.356,5361.77,194.245
3.358,5366.18,195.003
3.36,5370.57,195.764
3.362,5374.96,196.528
3.364,5379.32,197.296
3.366,5383.68,198.068
3.368,5388.02,198.844
3.37,5392.35,199.624
3.372,5396.66,200.407
3.374,5400.97,201.194
3.376,5405.25,201.984
3.378,5409.53,202.779
3.38,5413.79,203.577
3.382,5418.04,204.38
3.384,5422.27,205.186
3.386,5426.49,205.996
3.388,5430.69,206.809
3.39,5434.88,207.627
3.392,5439.05,208.449
3.394,5443.21,209.274
3.396,5447.36,210.104
3.398,5451.49,210.937
3.4,5455.6,211.775
3.402,5459.7,212.617
3.404,5463.79,213.462
3.406,5467.86,214.312
3.408,5471.91,215.166
3.41,5475.95,216.024
3.412,5479.97,216.886
3.414,5483.98,217.752
3.416,5487.97,218.622
3.418,5491.94,219.497
3.42,5495.9,220.375
3.422,5499.84,221.258
3.424,5503.76,222.145
3.426,5507.67,223.037
3.428,5511.56,223.932
3.43,5515.43,224.832
3.432,5519.29,225.736
3.434,5523.13,226.645
3.436,5526.95,227.558
3.438,5530.75,228.475
3.44,5534.54,229.397
3.442,5538.3,230.323
3.444,5542.05,231.254
3.446,5545.79,232.189
3.448,5549.5,233.128
3.45,5553.19,234.072
3.452,5556.87,235.021
3.454,5560.53,235.974
3.456,5564.17,236.931
3.458,5567.79,237.894
3.46,5571.39,238.86
3.462,5574.97,239.832
3.464,5578.53,240.808
3.466,5582.07,241.789
3.468,5585.6,242.774
3.47,5589.1,243.764
3.472,5592.58,244.759
3.474,5596.04,245.758
3.476,5599.49,246.763
3.478,5602.91,247.772
3.48,5606.31,248.786
3.482,5609.69,249.804
3.484,5613.05,250.828
3.486,5616.39,251.856
3.488,5619.71,252.89
3.49,5623,253.928
3.492,5626.28,254.971
3.494,5629.53,256.019
3.496,5632.76,257.072
3.498,5635.97,258.13
3.5,5639.16,259.194
3.502,5642.32,260.262
3.504,5645.47,261.335
3.506,5648.59,262.413
3.508,5651.68,263.497
3.51,5654.76,264.585
3.512,5657.81,265.679
3.514,5660.84,266.778
3.516,5663.84,267.882
3.518,5666.82,268.991
3.52,5669.78,270.105
3.522,5672.72,271.225
3.524,5675.63,272.35
3.526,5678.51,273.48
3.528,5681.37,274.616
3.53,5684.21,275.757
3.532,5687.02,276.903
3.534,5689.81,278.055
3.536,5692.57,279.212
3.538,5695.31,280.375
3.54,5698.02,281.543
3.542,5700.71,282.716
3.544,5703.37,283.896
3.546,5706.01,285.08
3.548,5708.62,286.27
3.55,5711.2,287.466
3.552,5713.76,288.667
3.554,5716.29,289.874
3.556,5718.8,291.086
3.558,5721.27,292.304
3.56,5723.73,293.528
3.562,5726.15,294.758
3.564,5728.55,295.993
3.566,5730.92,297.234
3.568,5733.26,298.481
3.57,5735.57,299.733
3.572,5737.86,300.992
3.574,5740.12,302.256
3.576,5742.35,303.526
3.578,5744.55,304.802
3.58,5746.72,306.083
3.582,5748.87,307.371
3.584,5750.98,308.665
3.586,5753.07,309.964
3.588,5755.13,311.27
3.59,5757.15,312.582
3.592,5759.15,313.899
3.594,5761.12,315.223
3.596,5763.06,316.553
3.598,5764.97,317.889
3.6,5766.85,319.231
3.602,5768.69,320.579
3.604,5770.51,321.933
3.606,5772.3,323.294
3.608,5774.05,324.66
3.61,5775.78,326.033
3.612,5777.47,327.412
3.614,5779.13,328.798
3.616,5780.76,330.19
3.618,5782.36,331.588
3.62,5783.93,332.992
3.622,5785.46,334.403
3.624,5786.96,335.82
3.626,5788.43,337.244
3.628,5789.87,338.674
3.63,5791.27,340.11
3.632,5792.64,341.553
3.634,5793.98,343.003
3.636,5795.29,344.458
3.638,5796.56,345.921
3.64,5797.79,347.39
3.642,5799,348.866
3.644,5800.17,350.348
3.646,5801.3,351.837
3.648,5802.4,353.332
3.65,5803.47,354.834
3.652,5804.5,356.343
3.654,5805.49,357.859
3.656,5806.46,359.381
3.658,5807.38,360.91
3.66,5808.27,362.446
3.662,5809.13,363.988
3.664,5809.94,365.538
3.666,5810.73,367.094
3.668,5811.47,368.657
3.67,5812.18,370.227
3.672,5812.86,371.804
3.674,5813.5,373.387
3.676,5814.1,374.978
3.678,5814.66,376.576
3.68,5815.19,378.18
3.682,5815.67,379.792
3.684,5816.13,381.41
3.686,5816.54,383.036
3.688,5816.92,384.669
3.69,5817.25,386.308
3.692,5817.55,387.955
3.694,5817.81,389.609
3.696,5818.04,391.27
3.698,5818.22,392.938
3.7,5818.36,394.614
3.702,5818.47,396.296
3.704,5818.54,397.986
3.706,5818.56,399.683
3.708,5818.55,401.387
3.71,5818.5,403.099
3.712,5818.41,404.818
3.714,5818.28,406.544
3.716,5818.1,408.277
3.718,5817.89,410.018
3.72,5817.64,411.766
3.722,5817.34,413.521
3.724,5817.01,415.284
3.726,5816.63,417.054
3.728,5816.21,418.831
3.73,5815.75,420.616
3.732,5815.25,422.409
3.734,5814.71,424.209
3.736,5814.13,426.016
3.738,5813.5,427.831
3.74,5812.83,429.653
3.742,5812.12,431.483
3.744,5811.37,433.321
3.746,5810.57,435.166
3.748,5809.74,437.018
3.75,5808.85,438.879
3.752,5807.93,440.746
3.754,5806.96,442.622
3.756,5805.95,444.505
3.758,5804.89,446.395
3.76,5803.79,448.294
3.762,5802.65,450.2
3.764,5801.46,452.113
3.766,5800.23,454.035
3.768,5798.96,455.964
3.77,5797.64,457.9
3.772,5796.27,459.845
3.774,5794.86,461.797
3.776,5793.41,463.757
3.778,5791.91,465.725
3.78,5790.36,467.7
3.782,5788.77,469.684
3.784,5787.13,471.675
3.786,5785.45,473.674
3.788,5783.72,475.681
3.79,5781.95,477.695
3.792,5780.13,479.718
3.794,5778.26,481.748
3.796,5776.35,483.786
3.798,5774.39,485.832
3.8,5772.39,487.886
3.802,5770.33,489.948
3.804,5768.23,492.018
3.806,5766.09,494.095
3.808,5763.89,496.181
3.81,5761.65,498.274
3.812,5759.36,500.376
3.814,5757.03,502.485
3.816,5754.64,504.602
3.818,5752.21,506.727
3.82,5749.73,508.86
3.822,5747.2,511.001
3.824,5744.63,513.15
3.826,5742,515.307
3.828,5739.33,517.472
3.83,5736.61,519.645
3.832,5733.84,521.826
3.834,5731.02,524.015
3.836,5728.15,526.212
3.838,5725.24,528.417
3.84,5722.27,530.63
3.842,5719.26,532.851
3.844,5716.19,535.08
3.846,5713.08,537.317
3.848,5709.92,539.561
3.85,5706.71,541.814
3.852,5703.44,544.075
3.854,5700.13,546.344
3.856,5696.77,548.621
3.858,5693.36,550.906
3.86,5689.9,553.198
3.862,5686.38,555.499
3.864,5682.82,557.808
3.866,5679.21,560.125
3.868,5675.55,562.45
3.87,5671.83,564.782
3.872,5668.07,567.123
3.874,5664.26,569.472
3.876,5660.39,571.829
3.878,5656.48,574.193
3.88,5652.51,576.566
3.882,5648.49,578.947
3.884,5644.42,581.335
3.886,5640.3,583.732
3.888,5636.13,586.136
3.89,5631.91,588.548
3.892,5627.64,590.969
3.894,5623.31,593.397
3.896,5618.94,595.833
3.898,5614.51,598.277
3.9,5610.03,600.729
3.902,5605.5,603.188
3.904,5600.92,605.656
3.906,5596.29,608.131
3.908,5591.6,610.615
3.91,5586.86,613.106
3.912,5582.08,615.605
3.914,5577.24,618.112
3.916,5572.34,620.626
3.918,5567.4,623.148
3.92,5562.41,625.678
3.922,5557.36,628.216
3.924,5552.26,630.762
3.926,5547.11,633.315
3.928,5541.91,635.876
3.93,5536.65,638.445
3.932,5531.34,641.021
3.934,5525.99,643.605
3.936,5520.57,646.197
3.938,5515.11,648.796
3.94,5509.6,651.403
3.942,5504.03,654.017
3.944,5498.41,656.639
3.946,5492.74,659.269
3.948,5487.02,661.906
3.95,5481.25,664.55
3.952,5475.42,667.202
3.954,5469.54,669.861
3.956,5463.61,672.528
3.958,5457.63,675.202
3.96,5451.6,677.884
3.962,5445.51,680.573
3.964,5439.37,683.269
3.966,5433.18,685.973
3.968,5426.94,688.684
3.97,5420.65,691.402
3.972,5414.31,694.127
3.974,5407.91,696.86
3.976,5401.46,699.599
3.978,5394.96,702.346
3.98,5388.41,705.1
3.982,5381.81,707.861
3.984,5375.16,710.629
3.986,5368.45,713.404
3.988,5361.7,716.186
3.99,5354.89,718.975
3.992,5348.03,721.771
3.994,5341.13,724.574
3.996,5334.17,727.383
3.998,5327.15,730.2
4,5320.09,733.023
4.002,5312.98,735.853
4.004,5305.82,738.69
4.006,5298.61,741.533
4.008,5291.34,744.383
4.01,5284.03,747.24
4.012,5276.66,750.103
4.014,5269.25,752.972
4.016,5261.78,755.848
4.018,5254.27,758.731
4.02,5246.7,761.62
4.022,5239.09,764.515
4.024,5231.43,767.417
4.026,5223.71,770.325
4.028,5215.95,773.239
4.03,5208.14,776.159
4.032,5200.28,779.086
4.034,5192.37,782.018
4.036,5184.41,784.957
4.038,5176.4,787.902
4.04,5168.35,790.852
4.042,5160.24,793.809
4.044,5152.09,796.771
4.046,5143.89,799.739
4.048,5135.64,802.713
4.05,5127.34,805.693
4.052,5119,808.679
4.054,5110.61,811.67
4.056,5102.17,814.666
4.058,5093.68,817.668
4.06,5085.15,820.676
4.062,5076.57,823.689
4.064,5067.94,826.707
4.066,5059.27,829.731
4.068,5050.55,832.76
4.07,5041.78,835.794
4.072,5032.97,838.834
4.074,5024.11,841.878
4.076,5015.21,844.928
4.078,5006.26,847.982
4.08,4997.27,851.042
4.082,4988.23,854.106
4.084,4979.15,857.175
4.086,4970.02,860.249
4.088,4960.85,863.328
4.09,4951.63,866.411
4.092,4942.37,869.499
4.094,4933.07,872.591
4.096,4923.72,875.688
4.098,4914.33,878.789
4.1,4904.9,881.895
4.102,4895.42,885.005
