prey 1 growth rate,0.5
prey 1 death rate,0.0006
prey 2 growth rate,0.4
prey 2 death rate,0.0005
predator growth rate,0.0008
predator death rate,0.42
x1,500
x2,200
y,20
n,10000
t (days),100

timestep,x1,x2,y
7.58,10.3341,0.772871,1891.96
7.59,10.2689,0.760025,1884.2
7.6,10.2046,0.747385,1876.47
7.61,10.1412,0.734949,1868.77
7.62,10.0786,0.722713,1861.1
7.63,10.0169,0.710674,1853.46
7.64,9.95599,0.698827,1845.85
7.65,9.89592,0.687169,1838.26
7.66,9.83665,0.675697,1830.71
7.67,9.77818,0.664408,1823.19
7.68,9.7205,0.653299,1815.7
7.69,9.66359,0.642366,1808.24
7.7,9.60744,0.631606,1800.81
7.71,9.55205,0.621016,1793.41
7.72,9.49739,0.610593,1786.04
7.73,9.44346,0.600335,1778.7
7.74,9.39026,0.590238,1771.39
7.75,9.33776,0.5803,1764.1
7.76,9.28596,0.570518,1756.85
7.77,9.23485,0.560889,1749.62
7.78,9.18441,0.55141,1742.42
7.79,9.13465,0.54208,1735.26
7.8,9.08555,0.532894,1728.12
7.81,9.03709,0.523852,1721.01
7.82,8.98928,0.514951,1713.92
7.83,8.9421,0.506187,1706.87
7.84,8.89554,0.49756,1699.84
7.85,8.8496,0.489065,1692.85
7.86,8.80426,0.480702,1685.88
7.87,8.75952,0.472469,1678.93
7.88,8.71538,0.464362,1672.02
7.89,8.67181,0.45638,1665.13
7.9,8.62881,0.44852,1658.28
7.91,8.58639,0.440781,1651.45
7.92,8.54452,0.433161,1644.64
7.93,8.5032,0.425657,1637.87
7.94,8.46242,0.418269,1631.12
7.95,8.42218,0.410993,1624.4
7.96,8.38247,0.403828,1617.7
7.97,8.34328,0.396772,1611.04
7.98,8.3046,0.389824,1604.4
7.99,8.26644,0.382981,1597.78
8,8.22877,0.376243,1591.2
8.01,8.1916,0.369606,1584.64
8.02,8.15491,0.363071,1578.1
8.03,8.11871,0.356634,1571.59
8.04,8.08299,0.350295,1565.11
8.05,8.04773,0.344051,1558.66
8.06,8.01294,0.337902,1552.23
8.07,7.9786,0.331846,1545.83
8.08,7.94472,0.325881,1539.45
8.09,7.91128,0.320006,1533.1
8.1,7.87829,0.314219,1526.77
8.11,7.84572,0.30852,1520.47
8.12,7.81359,0.302906,1514.2
8.13,7.78188,0.297377,1507.95
8.14,7.75059,0.291931,1501.73
8.15,7.71972,0.286566,1495.53
8.16,7.68925,0.281282,1489.36
8.17,7.65918,0.276078,1483.21
8.18,7.62951,0.270951,1477.09
8.19,7.60024,0.265902,1470.99
8.2,7.57136,0.260928,1464.92
8.21,7.54286,0.256028,1458.87
8.22,7.51474,0.251202,1452.84
8.23,7.48699,0.246449,1446.84
8.24,7.45961,0.241766,1440.87
8.25,7.4326,0.237154,1434.92
8.26,7.40596,0.232611,1428.99
8.27,7.37967,0.228135,1423.09
8.28,7.35373,0.223727,1417.21
8.29,7.32814,0.219385,1411.36
8.3,7.3029,0.215108,1405.53
8.31,7.278,0.210895,1399.72
8.32,7.25343,0.206745,1393.94
8.33,7.2292,0.202658,1388.18
8.34,7.2053,0.198632,1382.44
8.35,7.18172,0.194666,1376.73
8.36,7.15847,0.19076,1371.04
8.37,7.13553,0.186912,1365.37
8.38,7.11291,0.183123,1359.73
8.39,7.0906,0.17939,1354.11
8.4,7.0686,0.175714,1348.51
8.41,7.0469,0.172093,1342.94
8.42,7.0255,0.168527,1337.39
8.43,7.0044,0.165014,1331.86
8.44,6.9836,0.161555,1326.35
8.45,6.96308,0.158148,1320.87
8.46,6.94286,0.154793,1315.41
8.47,6.92292,0.151488,1309.97
8.48,6.90326,0.148234,1304.55
8.49,6.88388,0.14503,1299.16
8.5,6.86478,0.141874,1293.78
8.51,6.84595,0.138766,1288.43
8.52,6.82739,0.135706,1283.1
8.53,6.8091,0.132693,1277.8
8.54,6.79108,0.129726,1272.51
8.55,6.77331,0.126805,1267.25
8.56,6.75581,0.123929,1262.01
8.57,6.73856,0.121097,1256.79
8.58,6.72156,0.118309,1251.59
8.59,6.70482,0.115565,1246.41
8.6,6.68833,0.112863,1241.25
8.61,6.67208,0.110203,1236.12
8.62,6.65608,0.107584,1231.01
8.63,6.64032,0.105007,1225.91
8.64,6.62479,0.10247,1220.84
8.65,6.60951,0.0999738,1215.79
8.66,6.59446,0.0975166,1210.76
8.67,6.57964,0.0950984,1205.75
8.68,6.56505,0.0927187,1200.76
8.69,6.5507,0.090377,1195.79
8.7,6.53656,0.0880728,1190.84
8.71,6.52265,0.0858058,1185.91
8.72,6.50896,0.0835753,1181
8.73,6.4955,0.0813811,1176.12
8.74,6.48224,0.0792225,1171.25
8.75,6.46921,0.0770993,1166.4
8.76,6.45639,0.0750109,1161.57
8.77,6.44378,0.072957,1156.77
8.78,6.43138,0.0709371,1151.98
8.79,6.41919,0.0689509,1147.21
8.8,6.4072,0.0669979,1142.46
8.81,6.39542,0.0650778,1137.73
8.82,6.38384,0.0631901,1133.02
8.83,6.37246,0.0613345,1128.33
8.84,6.36128,0.0595107,1123.66
8.85,6.3503,0.0577182,1119.01
8.86,6.33951,0.0559567,1114.37
8.87,6.32892,0.0542259,1109.76
8.88,6.31852,0.0525253,1105.16
8.89,6.3083,0.0508548,1100.59
8.9,6.29828,0.0492139,1096.03
8.91,6.28845,0.0476023,1091.49
8.92,6.2788,0.0460198,1086.97
8.93,6.26934,0.0444659,1082.47
8.94,6.26006,0.0429404,1077.99
8.95,6.25096,0.041443,1073.53
8.96,6.24204,0.0399733,1069.08
8.97,6.2333,0.0385312,1064.65
8.98,6.22474,0.0371162,1060.24
8.99,6.21635,0.0357282,1055.85
9,6.20814,0.0343668,1051.48
9.01,6.2001,0.0330317,1047.13
9.02,6.19223,0.0317228,1042.79
9.03,6.18453,0.0304398,1038.47
9.04,6.17701,0.0291823,1034.17
9.05,6.16965,0.0279502,1029.89
9.06,6.16245,0.0267431,1025.62
9.07,6.15543,0.0255609,1021.37
9.08,6.14856,0.0244033,1017.14
9.09,6.14186,0.0232701,1012.93
9.1,6.13533,0.0221611,1008.73
9.11,6.12895,0.0210759,1004.55
9.12,6.12273,0.0200145,1000.39
9.13,6.11668,0.0189765,996.25
9.14,6.11078,0.0179619,992.123
9.15,6.10503,0.0169703,988.013
9.16,6.09944,0.0160015,983.92
9.17,6.09401,0.0150554,979.844
9.18,6.08873,0.0141318,975.785
9.19,6.0836,0.0132304,971.743
9.2,6.07862,0.0123512,967.717
9.21,6.0738,0.0114938,963.709
9.22,6.06912,0.0106581,959.716
9.23,6.06459,0.009844,955.74
9.24,6.06021,0.00905123,951.781
9.25,6.05598,0.00827965,947.838
9.26,6.05189,0.00752909,943.911
9.27,6.04795,0.00679939,940
9.28,6.04415,0.00609038,936.106
9.29,6.04049,0.00540191,932.228
9.3,6.03698,0.00473382,928.365
9.31,6.03361,0.00408596,924.519
9.32,6.03038,0.00345818,920.689
9.33,6.02729,0.00285034,916.874
9.34,6.02434,0.00226229,913.075
9.35,6.02152,0.00169389,909.292
9.36,6.01885,0.001145,905.525
9.37,6.01631,0.000615504,901.773
9.38,6.01391,0.000105255,898.037
9.39,6.01164,0,894.316
9.4,6.00951,0,890.611
9.41,6.00751,0,886.92
9.42,6.00564,0,883.246
9.43,6.00391,0,879.586
9.44,6.00231,0,875.942
9.45,6.00084,0,872.312
9.46,5.9995,0,868.698
9.47,5.9983,0,865.099
9.48,5.99722,0,861.514
9.49,5.99627,0,857.944
9.5,5.99545,0,854.39
9.51,5.99475,0,850.85
9.52,5.99419,0,847.324
9.53,5.99375,0,843.813
9.54,5.99343,0,840.317
9.55,5.99324,0,836.835
9.56,5.99318,0,833.368
9.57,5.99324,0,829.915
9.58,5.99342,0,826.476
9.59,5.99373,0,823.052
9.6,5.99416,0,819.641
9.61,5.99472,0,816.245
9.62,5.99539,0,812.863
9.63,5.99619,0,809.495
9.64,5.99711,0,806.141
9.65,5.99815,0,802.801
9.66,5.99931,0,799.474
9.67,6.00058,2.62727e-06,796.162
9.68,6.00198,2.182e-05,792.863
9.69,6.0035,5.75184e-05,789.578
9.7,6.00513,0.000109665,786.307
9.71,6.00689,0.000178203,783.049
9.72,6.00876,0.000263079,779.804
9.73,6.01075,0.000364241,776.573
9.74,6.01285,0.000481638,773.356
9.75,6.01508,0.000615222,770.151
9.76,6.01741,0.000764945,766.96
9.77,6.01987,0.000930762,763.783
9.78,6.02244,0.00111263,760.618
9.79,6.02512,0.00131051,757.467
9.8,6.02792,0.00152435,754.329
9.81,6.03084,0.00175413,751.203
9.82,6.03387,0.0019998,748.091
9.83,6.03701,0.00226133,744.992
9.84,6.04027,0.00253868,741.905
9.85,6.04364,0.00283183,738.831
9.86,6.04712,0.00314073,735.77
9.87,6.05072,0.00346538,732.722
9.88,6.05442,0.00380572,729.686
9.89,6.05825,0.00416175,726.663
9.9,6.06218,0.00453344,723.653
9.91,6.06622,0.00492076,720.655
9.92,6.07038,0.00532369,717.669
9.93,6.07465,0.00574221,714.696
9.94,6.07903,0.00617631,711.735
9.95,6.08352,0.00662596,708.787
9.96,6.08812,0.00709116,705.851
9.97,6.09283,0.00757188,702.927
9.98,6.09766,0.00806812,700.015
9.99,6.10259,0.00857986,697.115
10,6.10763,0.0091071,694.227
10.01,6.11278,0.00964982,691.351
10.02,6.11805,0.010208,688.487
10.03,6.12342,0.0107817,685.635
10.04,6.1289,0.0113708,682.795
10.05,6.13449,0.0119754,679.967
10.06,6.14019,0.0125955,677.15
10.07,6.146,0.013231,674.346
10.08,6.15192,0.013882,671.552
10.09,6.15794,0.0145485,668.771
10.1,6.16408,0.0152304,666.001
10.11,6.17032,0.0159278,663.242
10.12,6.17667,0.0166407,660.495
10.13,6.18313,0.017369,657.76
10.14,6.1897,0.0181129,655.035
10.15,6.19637,0.0188722,652.322
10.16,6.20316,0.0196471,649.621
10.17,6.21005,0.0204375,646.93
10.18,6.21705,0.0212434,644.251
10.19,6.22415,0.0220649,641.583
10.2,6.23137,0.0229019,638.926
10.21,6.23869,0.0237546,636.28
10.22,6.24612,0.0246228,633.645
10.23,6.25366,0.0255067,631.021
10.24,6.2613,0.0264062,628.407
10.25,6.26906,0.0273213,625.805
10.26,6.27692,0.0282522,623.214
10.27,6.28488,0.0291987,620.633
10.28,6.29296,0.030161,618.063
10.29,6.30114,0.031139,615.504
10.3,6.30943,0.0321329,612.955
10.31,6.31782,0.0331425,610.417
10.32,6.32633,0.034168,607.89
10.33,6.33494,0.0352093,605.373
10.34,6.34366,0.0362666,602.866
10.35,6.35248,0.0373398,600.37
10.36,6.36142,0.0384289,597.885
10.37,6.37046,0.0395341,595.409
10.38,6.3796,0.0406553,592.944
10.39,6.38886,0.0417925,590.489
10.4,6.39822,0.0429459,588.045
10.41,6.40769,0.0441154,585.61
10.42,6.41727,0.0453012,583.186
10.43,6.42696,0.0465031,580.772
10.44,6.43675,0.0477213,578.368
10.45,6.44665,0.0489558,575.974
10.46,6.45666,0.0502067,573.589
10.47,6.46677,0.051474,571.215
10.48,6.477,0.0527577,568.851
10.49,6.48733,0.054058,566.496
10.5,6.49777,0.0553747,564.152
10.51,6.50832,0.0567081,561.817
10.52,6.51898,0.0580581,559.491
10.53,6.52974,0.0594248,557.176
10.54,6.54062,0.0608082,554.87
10.55,6.5516,0.0622084,552.573
10.56,6.56269,0.0636255,550.287
10.57,6.57389,0.0650594,548.009
10.58,6.5852,0.0665104,545.742
10.59,6.59661,0.0679783,543.483
10.6,6.60814,0.0694633,541.234
10.61,6.61978,0.0709655,538.995
10.62,6.63152,0.0724848,536.764
10.63,6.64338,0.0740214,534.543
10.64,6.65534,0.0755753,532.332
10.65,6.66742,0.0771465,530.129
10.66,6.6796,0.0787352,527.936
10.67,6.6919,0.0803414,525.752
10.68,6.7043,0.0819652,523.576
10.69,6.71682,0.0836066,521.41
10.7,6.72944,0.0852657,519.253
10.71,6.74218,0.0869426,517.105
10.72,6.75503,0.0886373,514.966
10.73,6.76799,0.0903499,512.836
10.74,6.78106,0.0920805,510.715
10.75,6.79424,0.0938291,508.602
10.76,6.80753,0.0955959,506.498
10.77,6.82094,0.0973808,504.403
10.78,6.83446,0.099184,502.317
10.79,6.84809,0.101006,500.24
10.8,6.86183,0.102846,498.171
10.81,6.87568,0.104704,496.111
10.82,6.88965,0.106581,494.059
10.83,6.90373,0.108477,492.016
10.84,6.91793,0.110391,489.981
10.85,6.93224,0.112325,487.955
10.86,6.94666,0.114277,485.937
10.87,6.9612,0.116248,483.928
10.88,6.97585,0.118238,481.927
10.89,6.99061,0.120247,479.935
10.9,7.00549,0.122276,477.95
10.91,7.02049,0.124324,475.974
10.92,7.0356,0.126391,474.006
10.93,7.05083,0.128478,472.047
10.94,7.06617,0.130585,470.095
10.95,7.08163,0.132711,468.152
10.96,7.0972,0.134857,466.217
10.97,7.11289,0.137022,464.29
10.98,7.1287,0.139208,462.371
10.99,7.14463,0.141414,460.46
11,7.16067,0.14364,458.557
11.01,7.17683,0.145886,456.661
11.02,7.19311,0.148152,454.774
11.03,7.20951,0.150439,452.895
11.04,7.22602,0.152747,451.023
11.05,7.24266,0.155075,449.159
11.06,7.25941,0.157424,447.303
11.07,7.27629,0.159793,445.455
11.08,7.29328,0.162184,443.615
11.09,7.31039,0.164595,441.782
11.1,7.32763,0.167028,439.956
11.11,7.34498,0.169482,438.139
11.12,7.36246,0.171958,436.329
11.13,7.38006,0.174455,434.526
11.14,7.39778,0.176973,432.731
11.15,7.41562,0.179513,430.944
11.16,7.43359,0.182075,429.164
11.17,7.45168,0.184659,427.391
11.18,7.46989,0.187265,425.626
11.19,7.48822,0.189893,423.868
11.2,7.50668,0.192543,422.117
11.21,7.52527,0.195215,420.374
11.22,7.54397,0.197911,418.638
11.23,7.56281,0.200628,416.909
11.24,7.58177,0.203369,415.188
11.25,7.60085,0.206132,413.474
11.26,7.62006,0.208918,411.766
11.27,7.6394,0.211727,410.066
11.28,7.65886,0.214559,408.373
11.29,7.67846,0.217415,406.687
11.3,7.69818,0.220294,405.009
11.31,7.71802,0.223197,403.337
11.32,7.738,0.226123,401.672
11.33,7.75811,0.229074,400.014
11.34,7.77834,0.232048,398.363
11.35,7.79871,0.235046,396.719
11.36,7.8192,0.238069,395.081
11.37,7.83983,0.241115,393.451
11.38,7.86059,0.244187,391.827
11.39,7.88147,0.247282,390.21
11.4,7.90249,0.250403,388.6
11.41,7.92365,0.253548,386.997
11.42,7.94493,0.256719,385.4
11.43,7.96635,0.259914,383.81
11.44,7.98791,0.263135,382.227
11.45,8.00959,0.266381,380.65
11.46,8.03142,0.269653,379.08
11.47,8.05337,0.272951,377.516
11.48,8.07547,0.276274,375.959
11.49,8.0977,0.279623,374.408
11.5,8.12006,0.282999,372.864
11.51,8.14257,0.2864,371.326
11.52,8.16521,0.289828,369.795
11.53,8.18798,0.293283,368.27
11.54,8.2109,0.296764,366.751
11.55,8.23396,0.300273,365.239
11.56,8.25715,0.303808,363.733
11.57,8.28049,0.30737,362.234
11.58,8.30396,0.31096,360.74
11.59,8.32758,0.314577,359.253
11.6,8.35134,0.318222,357.772
11.61,8.37524,0.321894,356.297
11.62,8.39928,0.325595,354.829
11.63,8.42347,0.329323,353.366
11.64,8.4478,0.33308,351.91
11.65,8.47227,0.336865,350.46
11.66,8.49689,0.340679,349.016
11.67,8.52166,0.344522,347.577
11.68,8.54657,0.348393,346.145
11.69,8.57162,0.352294,344.719
11.7,8.59682,0.356223,343.299
11.71,8.62217,0.360182,341.884
11.72,8.64767,0.364171,340.476
11.73,8.67332,0.368189,339.074
11.74,8.69912,0.372237,337.677
11.75,8.72506,0.376316,336.286
11.76,8.75116,0.380424,334.901
11.77,8.7774,0.384563,333.522
11.78,8.8038,0.388733,332.148
11.79,8.83035,0.392933,330.781
11.8,8.85705,0.397164,329.419
11.81,8.88391,0.401427,328.062
11.82,8.91092,0.40572,326.712
11.83,8.93808,0.410045,325.367
11.84,8.9654,0.414402,324.027
11.85,8.99288,0.418791,322.693
11.86,9.02051,0.423211,321.365
11.87,9.0483,0.427664,320.043
11.88,9.07624,0.432149,318.725
11.89,9.10435,0.436667,317.414
11.9,9.13261,0.441217,316.108
11.91,9.16103,0.445801,314.807
11.92,9.18961,0.450418,313.512
11.93,9.21835,0.455068,312.222
11.94,9.24726,0.459751,310.937
11.95,9.27632,0.464468,309.658
11.96,9.30555,0.469219,308.384
11.97,9.33494,0.474005,307.116
11.98,9.3645,0.478824,305.853
11.99,9.39422,0.483678,304.595
12,9.4241,0.488567,303.342
12.01,9.45415,0.493491,302.095
12.02,9.48437,0.49845,300.853
12.03,9.51476,0.503444,299.616
12.04,9.54531,0.508474,298.384
12.05,9.57603,0.513539,297.157
12.06,9.60692,0.518641,295.936
12.07,9.63798,0.523778,294.72
12.08,9.66922,0.528952,293.508
12.09,9.70062,0.534163,292.302
12.1,9.7322,0.53941,291.101
12.11,9.76395,0.544694,289.905
12.12,9.79587,0.550016,288.713
12.13,9.82797,0.555375,287.527
12.14,9.86024,0.560772,286.346
12.15,9.89269,0.566206,285.17
12.16,9.92531,0.571679,283.998
12.17,9.95812,0.57719,282.832
12.18,9.9911,0.582739,281.67
12.19,10.0243,0.588328,280.513
12.2,10.0576,0.593955,279.361
12.21,10.0911,0.599622,278.214
12.22,10.1248,0.605328,277.072
12.23,10.1587,0.611073,275.935
12.24,10.1928,0.616859,274.802
12.25,10.227,0.622685,273.674
12.26,10.2615,0.628551,272.55
12.27,10.2961,0.634458,271.432
12.28,10.3309,0.640406,270.318
12.29,10.3659,0.646395,269.209
12.3,10.401,0.652425,268.104
12.31,10.4364,0.658496,267.004
12.32,10.472,0.66461,265.908
12.33,10.5077,0.670766,264.818
12.34,10.5437,0.676964,263.731
12.35,10.5798,0.683204,262.65
12.36,10.6161,0.689488,261.572
12.37,10.6526,0.695814,260.5
12.38,10.6893,0.702184,259.432
12.39,10.7262,0.708598,258.368
12.4,10.7633,0.715055,257.309
12.41,10.8006,0.721557,256.254
12.42,10.8381,0.728102,255.203
12.43,10.8758,0.734693,254.157
12.44,10.9137,0.741328,253.116
12.45,10.9518,0.748009,252.078
12.46,10.9901,0.754734,251.045
12.47,11.0286,0.761506,250.017
12.48,11.0673,0.768323,248.992
12.49,11.1062,0.775187,247.972
12.5,11.1453,0.782097,246.956
12.51,11.1846,0.789054,245.945
12.52,11.2242,0.796058,244.938
12.53,11.2639,0.80311,243.935
12.54,11.3038,0.810209,242.936
12.55,11.344,0.817356,241.941
12.56,11.3843,0.824551,240.951
12.57,11.4249,0.831794,239.964
12.58,11.4657,0.839086,238.982
12.59,11.5067,0.846427,238.004
12.6,11.5479,0.853818,237.03
12.61,11.5893,0.861258,236.06
12.62,11.631,0.868748,235.094
12.63,11.6728,0.876288,234.132
12.64,11.7149,0.883878,233.174
12.65,11.7572,0.891519,232.22
12.66,11.7997,0.899212,231.27
12.67,11.8424,0.906956,230.325
12.68,11.8854,0.914751,229.383
12.69,11.9286,0.922598,228.445
12.7,11.972,0.930498,227.511
12.71,12.0156,0.93845,226.581
12.72,12.0595,0.946455,225.654
12.73,12.1036,0.954514,224.732
12.74,12.1479,0.962625,223.814
12.75,12.1924,0.970791,222.899
12.76,12.2372,0.979011,221.988
12.77,12.2822,0.987285,221.081
12.78,12.3274,0.995614,220.178
12.79,12.3729,1.004,219.279
12.8,12.4186,1.01244,218.383
12.81,12.4645,1.02093,217.491
12.82,12.5107,1.02948,216.603
12.83,12.5571,1.03809,215.719
12.84,12.6038,1.04676,214.838
12.85,12.6507,1.05548,213.961
12.86,12.6978,1.06426,213.088
12.87,12.7452,1.07309,212.218
12.88,12.7928,1.08199,211.352
12.89,12.8407,1.09094,210.49
12.9,12.8888,1.09995,209.631
12.91,12.9371,1.10902,208.776
12.92,12.9857,1.11815,207.924
12.93,13.0346,1.12734,207.076
12.94,13.0837,1.1366,206.231
12.95,13.133,1.14591,205.391
12.96,13.1826,1.15528,204.553
12.97,13.2325,1.16471,203.719
12.98,13.2826,1.17421,202.889
12.99,13.333,1.18376,202.062
13,13.3836,1.19338,201.238
13.01,13.4345,1.20306,200.418
13.02,13.4857,1.21281,199.602
13.03,13.5371,1.22261,198.789
13.04,13.5887,1.23249,197.979
13.05,13.6407,1.24242,197.173
13.06,13.6929,1.25242,196.37
13.07,13.7453,1.26249,195.57
13.08,13.7981,1.27262,194.774
13.09,13.8511,1.28281,193.981
13.1,13.9043,1.29307,193.191
13.11,13.9579,1.3034,192.405
13.12,14.0117,1.3138,191.622
13.13,14.0658,1.32426,190.843
13.14,14.1201,1.33479,190.066
13.15,14.1748,1.34539,189.293
13.16,14.2297,1.35605,188.523
13.17,14.2849,1.36679,187.756
13.18,14.3403,1.37759,186.993
13.19,14.3961,1.38847,186.233
13.2,14.4521,1.39941,185.476
13.21,14.5084,1.41042,184.722
13.22,14.5651,1.42151,183.971
13.23,14.6219,1.43267,183.223
13.24,14.6791,1.44389,182.479
13.25,14.7366,1.45519,181.738
13.26,14.7944,1.46656,180.999
13.27,14.8524,1.47801,180.264
13.28,14.9107,1.48953,179.532
13.29,14.9694,1.50112,178.803
13.3,15.0283,1.51279,178.078
13.31,15.0876,1.52453,177.355
13.32,15.1471,1.53634,176.635
13.33,15.2069,1.54823,175.918
13.34,15.2671,1.5602,175.204
13.35,15.3275,1.57224,174.494
13.36,15.3882,1.58436,173.786
13.37,15.4493,1.59656,173.081
13.38,15.5106,1.60884,172.379
13.39,15.5723,1.62119,171.68
13.4,15.6343,1.63362,170.984
13.41,15.6966,1.64613,170.291
13.42,15.7592,1.65872,169.601
13.43,15.8221,1.67139,168.914
13.44,15.8853,1.68414,168.229
13.45,15.9489,1.69698,167.548
13.46,16.0127,1.70989,166.869
13.47,16.0769,1.72288,166.194
13.48,16.1415,1.73596,165.521
13.49,16.2063,1.74912,164.851
13.5,16.2715,1.76236,164.183
13.51,16.337,1.77569,163.519
13.52,16.4028,1.7891,162.857
13.53,16.4689,1.8026,162.198
13.54,16.5354,1.81618,161.542
13.55,16.6022,1.82984,160.889
13.56,16.6694,1.8436,160.238
13.57,16.7369,1.85743,159.59
13.58,16.8047,1.87136,158.945
13.59,16.8729,1.88538,158.303
13.6,16.9414,1.89948,157.663
13.61,17.0102,1.91367,157.026
13.62,17.0794,1.92795,156.391
13.63,17.149,1.94232,155.76
13.64,17.2189,1.95678,155.131
13.65,17.2891,1.97133,154.504
13.66,17.3597,1.98597,153.88
13.67,17.4306,2.0007,153.259
13.68,17.5019,2.01553,152.641
13.69,17.5736,2.03045,152.025
13.7,17.6456,2.04546,151.411
13.71,17.718,2.06057,150.801
13.72,17.7907,2.07577,150.192
13.73,17.8638,2.09107,149.587
13.74,17.9373,2.10646,148.984
13.75,18.0111,2.12194,148.383
13.76,18.0854,2.13753,147.785
13.77,18.1599,2.15321,147.189
13.78,18.2349,2.16899,146.596
13.79,18.3102,2.18487,146.006
13.8,18.3859,2.20084,145.418
13.81,18.462,2.21692,144.832
13.82,18.5384,2.23309,144.249
13.83,18.6153,2.24937,143.669
13.84,18.6925,2.26575,143.09
13.85,18.7701,2.28223,142.515
13.86,18.8481,2.29881,141.941
13.87,18.9265,2.3155,141.37
13.88,19.0053,2.33228,140.802
13.89,19.0844,2.34918,140.236
13.9,19.164,2.36617,139.672
13.91,19.2439,2.38328,139.11
13.92,19.3243,2.40048,138.551
13.93,19.4051,2.4178,137.995
13.94,19.4862,2.43522,137.441
13.95,19.5678,2.45275,136.889
13.96,19.6498,2.47039,136.339
13.97,19.7321,2.48814,135.792
13.98,19.8149,2.50599,135.247
13.99,19.8981,2.52396,134.704
14,19.9817,2.54204,134.163
14.01,20.0658,2.56023,133.625
14.02,20.1502,2.57853,133.089
14.03,20.2351,2.59694,132.556
14.04,20.3204,2.61547,132.024
14.05,20.4061,2.63411,131.495
14.06,20.4922,2.65287,130.968
14.07,20.5788,2.67174,130.443
14.08,20.6658,2.69073,129.921
14.09,20.7533,2.70983,129.401
14.1,20.8411,2.72906,128.883
14.11,20.9294,2.7484,128.367
14.12,21.0182,2.76785,127.853
14.13,21.1074,2.78743,127.341
14.14,21.197,2.80713,126.832
14.15,21.2871,2.82695,126.325
14.16,21.3776,2.84689,125.82
14.17,21.4686,2.86695,125.317
14.18,21.56,2.88714,124.816
14.19,21.6519,2.90745,124.317
14.2,21.7442,2.92788,123.82
14.21,21.837,2.94844,123.326
14.22,21.9303,2.96912,122.833
14.23,22.024,2.98993,122.343
14.24,22.1182,3.01087,121.855
14.25,22.2128,3.03193,121.368
14.26,22.308,3.05312,120.884
14.27,22.4036,3.07445,120.402
14.28,22.4996,3.0959,119.922
14.29,22.5962,3.11748,119.444
14.3,22.6932,3.1392,118.968
14.31,22.7907,3.16104,118.494
14.32,22.8887,3.18302,118.022
14.33,22.9872,3.20514,117.551
14.34,23.0862,3.22738,117.083
14.35,23.1856,3.24977,116.617
14.36,23.2856,3.27229,116.153
14.37,23.386,3.29494,115.691
14.38,23.487,3.31774,115.231
14.39,23.5884,3.34067,114.772
14.4,23.6904,3.36374,114.316
14.41,23.7928,3.38695,113.862
14.42,23.8958,3.4103,113.409
14.43,23.9993,3.43379,112.959
14.44,24.1032,3.45743,112.51
14.45,24.2077,3.48121,112.063
14.46,24.3128,3.50513,111.618
14.47,24.4183,3.52919,111.175
14.48,24.5244,3.55341,110.734
14.49,24.631,3.57776,110.295
14.5,24.7381,3.60227,109.857
14.51,24.8457,3.62692,109.422
14.52,24.9539,3.65173,108.988
14.53,25.0626,3.67668,108.556
14.54,25.1719,3.70178,108.126
14.55,25.2817,3.72703,107.698
14.56,25.392,3.75244,107.271
14.57,25.5029,3.778,106.847
14.58,25.6144,3.80371,106.424
14.59,25.7264,3.82958,106.003
14.6,25.8389,3.8556,105.584
14.61,25.952,3.88178,105.166
14.62,26.0657,3.90812,104.751
14.63,26.1799,3.93461,104.337
14.64,26.2947,3.96127,103.924
14.65,26.4101,3.98808,103.514
14.66,26.526,4.01506,103.105
14.67,26.6425,4.0422,102.698
14.68,26.7596,4.0695,102.293
14.69,26.8773,4.09696,101.889
14.7,26.9955,4.12459,101.488
14.71,27.1143,4.15239,101.088
14.72,27.2338,4.18035,100.689
14.73,27.3538,4.20847,100.292
14.74,27.4744,4.23677,99.8973
14.75,27.5956,4.26524,99.5039
14.76,27.7174,4.29387,99.1122
14.77,27.8398,4.32268,98.7221
14.78,27.9628,4.35166,98.3337
14.79,28.0864,4.38081,97.947
14.8,28.2107,4.41014,97.5619
14.81,28.3355,4.43964,97.1784
14.82,28.461,4.46932,96.7965
14.83,28.5871,4.49917,96.4163
14.84,28.7138,4.52921,96.0377
14.85,28.8411,4.55942,95.6607
14.86,28.9691,4.58981,95.2853
14.87,29.0977,4.62038,94.9115
14.88,29.2269,4.65114,94.5392
14.89,29.3568,4.68208,94.1686
14.9,29.4873,4.7132,93.7995
14.91,29.6185,4.74451,93.432
14.92,29.7503,4.776,93.0661
14.93,29.8827,4.80768,92.7017
14.94,30.0159,4.83955,92.3388
14.95,30.1496,4.87161,91.9775
14.96,30.2841,4.90385,91.6178
14.97,30.4192,4.93629,91.2595
14.98,30.555,4.96893,90.9028
14.99,30.6914,5.00175,90.5476
15,30.8285,5.03477,90.1939
15.01,30.9663,5.06799,89.8418
15.02,31.1048,5.1014,89.4911
15.03,31.244,5.13501,89.1419
15.04,31.3838,5.16882,88.7942
15.05,31.5244,5.20283,88.448
15.06,31.6656,5.23704,88.1032
15.07,31.8076,5.27146,87.7599
15.08,31.9502,5.30607,87.4181
15.09,32.0935,5.3409,87.0777
15.1,32.2376,5.37592,86.7388
15.11,32.3824,5.41116,86.4013
15.12,32.5279,5.4466,86.0653
15.13,32.6741,5.48225,85.7307
15.14,32.821,5.51811,85.3975
15.15,32.9686,5.55419,85.0657
