prey growth rate,0.5
prey death rate,0.002
predator 1 growth rate,0.00025
predator 1 death rate,0.11
predator 2 growth rate,0.00023
predator 2 death rate,0.1
x,500
y,100
z,100
n,20000
t (days),500

timestep,x,y,z
20.925,273.845,111.7,113.531
20.95,274.185,111.584,113.426
20.975,274.53,111.469,113.322
21,274.877,111.354,113.217
21.025,275.229,111.239,113.113
21.05,275.583,111.125,113.01
21.075,275.942,111.011,112.907
21.1,276.303,110.897,112.804
21.125,276.668,110.784,112.701
21.15,277.037,110.671,112.599
21.175,277.409,110.558,112.497
21.2,277.784,110.446,112.395
21.225,278.163,110.334,112.294
21.25,278.546,110.223,112.193
21.275,278.931,110.112,112.092
21.3,279.321,110.001,111.992
21.325,279.714,109.891,111.892
21.35,280.11,109.781,111.792
21.375,280.51,109.672,111.693
21.4,280.913,109.563,111.594
21.425,281.32,109.454,111.496
21.45,281.731,109.345,111.397
21.475,282.145,109.237,111.3
21.5,282.562,109.13,111.202
21.525,282.983,109.023,111.105
21.55,283.407,108.916,111.008
21.575,283.835,108.81,110.912
21.6,284.267,108.704,110.816
21.625,284.702,108.598,110.72
21.65,285.14,108.493,110.625
21.675,285.582,108.388,110.53
21.7,286.028,108.284,110.435
21.725,286.477,108.18,110.341
21.75,286.93,108.076,110.247
21.775,287.386,107.973,110.153
21.8,287.846,107.87,110.06
21.825,288.309,107.768,109.967
21.85,288.776,107.666,109.875
21.875,289.246,107.564,109.783
21.9,289.72,107.463,109.691
21.925,290.198,107.362,109.6
21.95,290.679,107.262,109.509
21.975,291.164,107.162,109.418
22,291.652,107.062,109.328
22.025,292.144,106.963,109.238
22.05,292.64,106.865,109.149
22.075,293.139,106.767,109.06
22.1,293.641,106.669,108.971
22.125,294.148,106.571,108.883
22.15,294.658,106.475,108.795
22.175,295.171,106.378,108.708
22.2,295.688,106.282,108.621
22.225,296.209,106.186,108.534
22.25,296.733,106.091,108.448
22.275,297.261,105.996,108.362
22.3,297.793,105.902,108.276
22.325,298.328,105.808,108.191
22.35,298.867,105.715,108.107
22.375,299.409,105.622,108.022
22.4,299.955,105.529,107.938
22.425,300.505,105.437,107.855
22.45,301.058,105.345,107.772
22.475,301.615,105.254,107.689
22.5,302.176,105.163,107.607
22.525,302.74,105.073,107.525
22.55,303.308,104.983,107.444
22.575,303.88,104.893,107.363
22.6,304.455,104.804,107.282
22.625,305.034,104.716,107.202
22.65,305.617,104.628,107.122
22.675,306.203,104.54,107.043
22.7,306.793,104.453,106.964
22.725,307.387,104.366,106.885
22.75,307.984,104.28,106.807
22.775,308.585,104.194,106.729
22.8,309.19,104.109,106.652
22.825,309.799,104.024,106.575
22.85,310.411,103.939,106.499
22.875,311.027,103.855,106.423
22.9,311.646,103.772,106.348
22.925,312.27,103.689,106.273
22.95,312.897,103.606,106.198
22.975,313.527,103.524,106.124
23,314.162,103.443,106.05
23.025,314.8,103.362,105.977
23.05,315.442,103.281,105.904
23.075,316.087,103.201,105.831
23.1,316.737,103.121,105.759
23.125,317.39,103.042,105.688
23.15,318.047,102.963,105.617
23.175,318.707,102.885,105.546
23.2,319.371,102.807,105.476
23.225,320.039,102.73,105.406
23.25,320.711,102.653,105.337
23.275,321.387,102.577,105.268
23.3,322.066,102.501,105.199
23.325,322.749,102.426,105.131
23.35,323.436,102.351,105.064
23.375,324.126,102.277,104.997
23.4,324.821,102.203,104.93
23.425,325.519,102.129,104.864
23.45,326.221,102.057,104.798
23.475,326.926,101.984,104.733
23.5,327.636,101.912,104.669
23.525,328.349,101.841,104.604
23.55,329.066,101.77,104.541
23.575,329.787,101.7,104.477
23.6,330.511,101.63,104.414
23.625,331.239,101.561,104.352
23.65,331.971,101.492,104.29
23.675,332.707,101.424,104.229
23.7,333.447,101.356,104.168
23.725,334.19,101.289,104.107
23.75,334.938,101.222,104.047
23.775,335.689,101.156,103.988
23.8,336.443,101.09,103.929
23.825,337.202,101.025,103.87
23.85,337.964,100.96,103.812
23.875,338.73,100.896,103.755
23.9,339.5,100.833,103.698
23.925,340.274,100.77,103.641
23.95,341.052,100.707,103.585
23.975,341.833,100.645,103.529
24,342.618,100.584,103.474
24.025,343.407,100.523,103.42
24.05,344.2,100.462,103.366
24.075,344.996,100.402,103.312
24.1,345.797,100.343,103.259
24.125,346.601,100.284,103.206
24.15,347.409,100.226,103.154
24.175,348.22,100.168,103.103
24.2,349.036,100.111,103.052
24.225,349.855,100.054,103.001
24.25,350.678,99.9983,102.951
24.275,351.505,99.9427,102.902
24.3,352.336,99.8877,102.853
24.325,353.17,99.8333,102.804
24.35,354.008,99.7794,102.756
24.375,354.85,99.726,102.709
24.4,355.696,99.6732,102.662
24.425,356.546,99.621,102.615
24.45,357.399,99.5693,102.569
24.475,358.256,99.5182,102.524
24.5,359.117,99.4676,102.479
24.525,359.982,99.4176,102.435
24.55,360.851,99.3682,102.391
24.575,361.723,99.3193,102.348
24.6,362.599,99.271,102.305
24.625,363.479,99.2232,102.263
24.65,364.362,99.1761,102.221
24.675,365.25,99.1295,102.18
24.7,366.141,99.0835,102.139
24.725,367.036,99.038,102.099
24.75,367.934,98.9931,102.06
24.775,368.836,98.9488,102.021
24.8,369.743,98.9051,101.983
24.825,370.652,98.862,101.945
24.85,371.566,98.8194,101.907
24.875,372.483,98.7774,101.871
24.9,373.404,98.736,101.834
24.925,374.329,98.6952,101.799
24.95,375.257,98.655,101.764
24.975,376.19,98.6154,101.729
25,377.125,98.5764,101.695
25.025,378.065,98.5379,101.662
25.05,379.008,98.5001,101.629
25.075,379.955,98.4628,101.596
25.1,380.906,98.4262,101.565
25.125,381.86,98.3901,101.534
25.15,382.818,98.3547,101.503
25.175,383.779,98.3198,101.473
25.2,384.745,98.2856,101.443
25.225,385.714,98.2519,101.414
25.25,386.686,98.2189,101.386
25.275,387.662,98.1865,101.358
25.3,388.642,98.1547,101.331
25.325,389.626,98.1235,101.305
25.35,390.613,98.0929,101.279
25.375,391.603,98.0629,101.253
25.4,392.597,98.0336,101.228
25.425,393.595,98.0048,101.204
25.45,394.596,97.9767,101.18
25.475,395.601,97.9492,101.157
25.5,396.61,97.9224,101.135
25.525,397.622,97.8961,101.113
25.55,398.637,97.8705,101.092
25.575,399.656,97.8455,101.071
25.6,400.679,97.8212,101.051
25.625,401.705,97.7974,101.031
25.65,402.734,97.7743,101.012
25.675,403.767,97.7519,100.994
25.7,404.804,97.7301,100.976
25.725,405.844,97.7089,100.959
25.75,406.887,97.6884,100.943
25.775,407.934,97.6685,100.927
25.8,408.984,97.6492,100.912
25.825,410.038,97.6306,100.897
25.85,411.095,97.6126,100.883
25.875,412.155,97.5953,100.869
25.9,413.219,97.5787,100.857
25.925,414.286,97.5627,100.844
25.95,415.356,97.5473,100.833
25.975,416.43,97.5326,100.822
26,417.507,97.5186,100.812
26.025,418.587,97.5052,100.802
26.05,419.671,97.4925,100.793
26.075,420.757,97.4804,100.784
26.1,421.847,97.469,100.777
26.125,422.941,97.4583,100.769
26.15,424.037,97.4483,100.763
26.175,425.137,97.4389,100.757
26.2,426.239,97.4302,100.752
26.225,427.345,97.4221,100.747
26.25,428.454,97.4147,100.743
26.275,429.567,97.4081,100.74
26.3,430.682,97.402,100.737
26.325,431.8,97.3967,100.735
26.35,432.921,97.3921,100.734
26.375,434.046,97.3881,100.733
26.4,435.173,97.3848,100.733
26.425,436.304,97.3822,100.733
26.45,437.437,97.3803,100.734
26.475,438.573,97.3791,100.736
26.5,439.712,97.3786,100.739
26.525,440.855,97.3787,100.742
26.55,442,97.3796,100.746
26.575,443.147,97.3812,100.75
26.6,444.298,97.3834,100.756
26.625,445.452,97.3864,100.761
26.65,446.608,97.3901,100.768
26.675,447.767,97.3945,100.775
26.7,448.929,97.3995,100.783
26.725,450.093,97.4053,100.792
26.75,451.26,97.4118,100.801
26.775,452.43,97.419,100.811
26.8,453.603,97.427,100.821
26.825,454.778,97.4356,100.832
26.85,455.955,97.445,100.844
26.875,457.135,97.455,100.857
26.9,458.318,97.4658,100.87
26.925,459.503,97.4774,100.884
26.95,460.691,97.4896,100.899
26.975,461.881,97.5026,100.914
27,463.073,97.5163,100.93
27.025,464.268,97.5307,100.947
27.05,465.465,97.5459,100.965
27.075,466.665,97.5618,100.983
27.1,467.867,97.5784,101.002
27.125,469.071,97.5957,101.021
27.15,470.277,97.6138,101.042
27.175,471.485,97.6327,101.062
27.2,472.696,97.6523,101.084
27.225,473.908,97.6726,101.107
27.25,475.123,97.6937,101.13
27.275,476.34,97.7155,101.153
27.3,477.559,97.7381,101.178
27.325,478.779,97.7614,101.203
27.35,480.002,97.7854,101.229
27.375,481.227,97.8103,101.256
27.4,482.453,97.8359,101.283
27.425,483.681,97.8622,101.311
27.45,484.912,97.8893,101.34
27.475,486.143,97.9171,101.37
27.5,487.377,97.9458,101.4
27.525,488.612,97.9752,101.431
27.55,489.849,98.0053,101.463
27.575,491.087,98.0362,101.495
27.6,492.327,98.0679,101.529
27.625,493.569,98.1004,101.563
27.65,494.812,98.1336,101.597
27.675,496.056,98.1676,101.633
27.7,497.302,98.2024,101.669
27.725,498.549,98.2379,101.706
27.75,499.798,98.2743,101.744
27.775,501.047,98.3114,101.782
27.8,502.298,98.3493,101.821
27.825,503.55,98.388,101.861
27.85,504.803,98.4275,101.902
27.875,506.058,98.4677,101.943
27.9,507.313,98.5088,101.985
27.925,508.569,98.5506,102.028
27.95,509.826,98.5932,102.072
27.975,511.084,98.6367,102.116
28,512.343,98.6809,102.161
28.025,513.603,98.7259,102.207
28.05,514.863,98.7717,102.254
28.075,516.124,98.8183,102.301
28.1,517.386,98.8657,102.35
28.125,518.648,98.914,102.399
28.15,519.911,98.963,102.448
28.175,521.174,99.0128,102.499
28.2,522.438,99.0635,102.55
28.225,523.702,99.1149,102.602
28.25,524.967,99.1672,102.655
28.275,526.231,99.2202,102.709
28.3,527.496,99.2741,102.763
28.325,528.761,99.3288,102.818
28.35,530.027,99.3843,102.874
28.375,531.292,99.4406,102.931
28.4,532.557,99.4978,102.989
28.425,533.822,99.5558,103.047
28.45,535.087,99.6145,103.106
28.475,536.352,99.6742,103.166
28.5,537.617,99.7346,103.226
28.525,538.881,99.7959,103.288
28.55,540.145,99.8579,103.35
28.575,541.408,99.9209,103.413
28.6,542.671,99.9846,103.477
28.625,543.934,100.049,103.542
28.65,545.196,100.115,103.607
28.675,546.457,100.181,103.673
28.7,547.717,100.248,103.74
28.725,548.977,100.316,103.808
28.75,550.236,100.385,103.876
28.775,551.494,100.454,103.946
28.8,552.751,100.525,104.016
28.825,554.007,100.596,104.087
28.85,555.261,100.668,104.159
28.875,556.515,100.741,104.231
28.9,557.767,100.815,104.304
28.925,559.018,100.889,104.379
28.95,560.268,100.965,104.454
28.975,561.516,101.041,104.529
29,562.762,101.118,104.606
29.025,564.007,101.196,104.683
29.05,565.251,101.275,104.762
29.075,566.492,101.355,104.841
29.1,567.732,101.435,104.92
29.125,568.97,101.517,105.001
29.15,570.206,101.599,105.082
29.175,571.44,101.682,105.165
29.2,572.672,101.766,105.248
29.225,573.902,101.851,105.331
29.25,575.13,101.937,105.416
29.275,576.355,102.023,105.502
29.3,577.578,102.11,105.588
29.325,578.798,102.199,105.675
29.35,580.016,102.288,105.763
29.375,581.231,102.378,105.852
29.4,582.444,102.468,105.941
29.425,583.653,102.56,106.032
29.45,584.86,102.653,106.123
29.475,586.064,102.746,106.215
29.5,587.266,102.84,106.308
29.525,588.464,102.935,106.401
29.55,589.658,103.031,106.496
29.575,590.85,103.128,106.591
29.6,592.038,103.226,106.687
29.625,593.223,103.324,106.784
29.65,594.405,103.424,106.881
29.675,595.583,103.524,106.98
29.7,596.757,103.625,107.079
29.725,597.928,103.727,107.179
29.75,599.095,103.83,107.28
29.775,600.258,103.933,107.382
29.8,601.417,104.038,107.485
29.825,602.572,104.143,107.588
29.85,603.723,104.25,107.692
29.875,604.869,104.357,107.797
29.9,606.012,104.465,107.903
29.925,607.15,104.573,108.01
29.95,608.284,104.683,108.117
29.975,609.413,104.794,108.226
30,610.537,104.905,108.335
30.025,611.657,105.017,108.444
30.05,612.772,105.13,108.555
30.075,613.882,105.244,108.667
30.1,614.987,105.359,108.779
30.125,616.088,105.475,108.892
30.15,617.183,105.591,109.006
30.175,618.273,105.709,109.121
30.2,619.357,105.827,109.236
30.225,620.436,105.946,109.353
30.25,621.51,106.066,109.47
30.275,622.578,106.187,109.588
30.3,623.641,106.308,109.706
30.325,624.698,106.431,109.826
30.35,625.749,106.554,109.946
30.375,626.794,106.678,110.067
30.4,627.833,106.803,110.189
30.425,628.866,106.929,110.312
30.45,629.893,107.055,110.436
30.475,630.914,107.183,110.56
30.5,631.928,107.311,110.685
30.525,632.936,107.44,110.811
30.55,633.938,107.57,110.937
30.575,634.933,107.701,111.065
30.6,635.921,107.833,111.193
30.625,636.903,107.965,111.322
30.65,637.877,108.098,111.452
30.675,638.845,108.233,111.582
30.7,639.805,108.367,111.714
30.725,640.759,108.503,111.846
30.75,641.705,108.64,111.979
30.775,642.644,108.777,112.112
30.8,643.576,108.915,112.247
30.825,644.5,109.054,112.382
30.85,645.417,109.194,112.518
30.875,646.326,109.335,112.654
30.9,647.227,109.476,112.792
30.925,648.121,109.618,112.93
30.95,649.007,109.761,113.069
30.975,649.884,109.905,113.208
31,650.754,110.05,113.349
31.025,651.615,110.195,113.49
31.05,652.469,110.341,113.632
31.075,653.314,110.488,113.774
31.1,654.15,110.636,113.918
31.125,654.978,110.784,114.062
31.15,655.798,110.933,114.207
31.175,656.608,111.083,114.352
31.2,657.411,111.234,114.498
31.225,658.204,111.386,114.645
31.25,658.988,111.538,114.793
31.275,659.764,111.691,114.941
31.3,660.53,111.845,115.09
31.325,661.287,111.999,115.24
31.35,662.035,112.155,115.39
31.375,662.774,112.311,115.542
31.4,663.503,112.467,115.693
31.425,664.223,112.625,115.846
31.45,664.933,112.783,115.999
31.475,665.633,112.942,116.153
31.5,666.324,113.101,116.307
31.525,667.005,113.262,116.463
31.55,667.677,113.423,116.618
31.575,668.338,113.585,116.775
31.6,668.989,113.747,116.932
31.625,669.631,113.91,117.09
31.65,670.262,114.074,117.248
31.675,670.882,114.239,117.407
31.7,671.493,114.404,117.567
31.725,672.093,114.57,117.727
31.75,672.683,114.736,117.888
31.775,673.262,114.903,118.05
31.8,673.83,115.071,118.212
31.825,674.388,115.24,118.375
31.85,674.935,115.409,118.538
31.875,675.472,115.579,118.702
31.9,675.997,115.749,118.867
31.925,676.512,115.92,119.032
31.95,677.015,116.092,119.198
31.975,677.508,116.264,119.364
32,677.989,116.437,119.531
32.025,678.459,116.61,119.698
32.05,678.918,116.784,119.866
32.075,679.365,116.959,120.035
32.1,679.801,117.134,120.204
32.125,680.226,117.31,120.374
32.15,680.639,117.487,120.544
32.175,681.041,117.664,120.714
32.2,681.431,117.841,120.886
32.225,681.809,118.019,121.057
32.25,682.175,118.198,121.229
32.275,682.53,118.377,121.402
32.3,682.873,118.557,121.575
32.325,683.204,118.737,121.749
32.35,683.523,118.918,121.923
32.375,683.83,119.099,122.098
32.4,684.125,119.281,122.273
32.425,684.408,119.463,122.448
32.45,684.679,119.646,122.624
32.475,684.937,119.829,122.801
32.5,685.183,120.013,122.978
32.525,685.417,120.197,123.155
32.55,685.639,120.381,123.333
32.575,685.848,120.566,123.511
32.6,686.045,120.752,123.689
32.625,686.23,120.938,123.868
32.65,686.402,121.124,124.047
32.675,686.561,121.311,124.227
32.7,686.708,121.498,124.407
32.725,686.842,121.685,124.587
32.75,686.964,121.873,124.768
32.775,687.073,122.062,124.949
32.8,687.169,122.25,125.131
32.825,687.253,122.439,125.312
32.85,687.324,122.629,125.495
32.875,687.382,122.818,125.677
32.9,687.427,123.009,125.86
32.925,687.46,123.199,126.043
32.95,687.479,123.39,126.226
32.975,687.486,123.581,126.409
33,687.48,123.772,126.593
33.025,687.461,123.963,126.777
33.05,687.429,124.155,126.962
33.075,687.384,124.347,127.146
33.1,687.327,124.54,127.331
33.125,687.256,124.732,127.516
33.15,687.172,124.925,127.701
33.175,687.075,125.118,127.887
33.2,686.966,125.312,128.072
33.225,686.843,125.505,128.258
33.25,686.707,125.699,128.444
33.275,686.558,125.893,128.63
33.3,686.397,126.087,128.816
33.325,686.222,126.281,129.003
33.35,686.034,126.476,129.189
33.375,685.833,126.67,129.376
33.4,685.619,126.865,129.563
33.425,685.392,127.06,129.75
33.45,685.152,127.255,129.937
33.475,684.9,127.45,130.124
33.5,684.634,127.645,130.311
33.525,684.355,127.84,130.498
33.55,684.063,128.035,130.686
33.575,683.758,128.231,130.873
33.6,683.441,128.426,131.06
33.625,683.11,128.621,131.248
33.65,682.767,128.817,131.435
33.675,682.41,129.012,131.623
33.7,682.041,129.208,131.81
33.725,681.659,129.403,131.997
33.75,681.264,129.599,132.185
33.775,680.856,129.794,132.372
33.8,680.435,129.989,132.559
33.825,680.002,130.185,132.747
33.85,679.556,130.38,132.934
33.875,679.097,130.575,133.121
33.9,678.626,130.77,133.308
33.925,678.142,130.965,133.495
33.95,677.645,131.16,133.681
33.975,677.136,131.355,133.868
34,676.615,131.549,134.054
34.025,676.08,131.744,134.241
34.05,675.534,131.938,134.427
34.075,674.975,132.132,134.613
34.1,674.404,132.326,134.799
34.125,673.82,132.52,134.984
34.15,673.224,132.714,135.17
34.175,672.616,132.907,135.355
34.2,671.996,133.1,135.54
34.225,671.364,133.293,135.725
34.25,670.719,133.486,135.909
34.275,670.063,133.678,136.094
34.3,669.394,133.87,136.278
34.325,668.714,134.062,136.461
34.35,668.022,134.253,136.645
34.375,667.318,134.444,136.828
34.4,666.602,134.635,137.011
34.425,665.875,134.826,137.193
34.45,665.136,135.016,137.375
34.475,664.386,135.206,137.557
34.5,663.624,135.395,137.738
34.525,662.851,135.584,137.919
34.55,662.066,135.773,138.1
34.575,661.27,135.961,138.28
34.6,660.463,136.149,138.46
34.625,659.645,136.336,138.64
34.65,658.816,136.523,138.819
34.675,657.975,136.71,138.997
34.7,657.124,136.896,139.175
34.725,656.262,137.081,139.353
34.75,655.389,137.266,139.53
34.775,654.506,137.451,139.707
34.8,653.612,137.635,139.883
34.825,652.707,137.818,140.059
34.85,651.792,138.001,140.234
34.875,650.867,138.184,140.409
34.9,649.931,138.365,140.583
34.925,648.986,138.547,140.757
34.95,648.03,138.727,140.93
34.975,647.064,138.907,141.103
35,646.088,139.087,141.275
35.025,645.102,139.266,141.446
35.05,644.107,139.444,141.617
35.075,643.101,139.622,141.787
35.1,642.087,139.798,141.956
35.125,641.063,139.975,142.125
35.15,640.029,140.15,142.293
35.175,638.986,140.325,142.461
35.2,637.934,140.499,142.628
35.225,636.873,140.673,142.794
35.25,635.803,140.845,142.96
35.275,634.724,141.017,143.125
35.3,633.636,141.189,143.289
35.325,632.539,141.359,143.452
35.35,631.434,141.529,143.615
35.375,630.32,141.698,143.777
35.4,629.198,141.866,143.938
35.425,628.067,142.033,144.099
35.45,626.928,142.2,144.259
35.475,625.781,142.366,144.418
35.5,624.627,142.53,144.576
35.525,623.464,142.695,144.733
35.55,622.293,142.858,144.89
35.575,621.115,143.02,145.046
35.6,619.929,143.182,145.201
35.625,618.735,143.342,145.355
35.65,617.534,143.502,145.508
35.675,616.326,143.661,145.661
35.7,615.111,143.818,145.812
35.725,613.889,143.975,145.963
35.75,612.659,144.131,146.113
35.775,611.423,144.286,146.262
35.8,610.18,144.441,146.41
35.825,608.93,144.594,146.557
35.85,607.674,144.746,146.704
35.875,606.412,144.897,146.849
35.9,605.143,145.047,146.993
35.925,603.868,145.196,147.137
35.95,602.586,145.345,147.28
35.975,601.299,145.492,147.421
36,600.006,145.638,147.562
36.025,598.707,145.783,147.702
36.05,597.403,145.927,147.84
36.075,596.093,146.07,147.978
36.1,594.777,146.212,148.115
36.125,593.456,146.353,148.251
36.15,592.13,146.493,148.385
36.175,590.799,146.632,148.519
36.2,589.463,146.769,148.652
36.225,588.121,146.906,148.784
36.25,586.776,147.041,148.914
36.275,585.425,147.176,149.044
36.3,584.07,147.309,149.172
36.325,582.71,147.441,149.3
36.35,581.346,147.572,149.426
36.375,579.978,147.702,149.552
36.4,578.606,147.83,149.676
36.425,577.229,147.958,149.799
36.45,575.849,148.084,149.921
36.475,574.465,148.209,150.043
36.5,573.077,148.333,150.162
36.525,571.686,148.456,150.281
36.55,570.291,148.578,150.399
36.575,568.893,148.698,150.516
36.6,567.491,148.817,150.631
36.625,566.087,148.935,150.746
36.65,564.679,149.052,150.859
36.675,563.268,149.167,150.971
36.7,561.855,149.282,151.082
36.725,560.439,149.395,151.192
36.75,559.02,149.507,151.3
36.775,557.598,149.617,151.408
36.8,556.175,149.727,151.514
36.825,554.749,149.835,151.619
36.85,553.32,149.941,151.723
36.875,551.89,150.047,151.826
36.9,550.457,150.151,151.928
36.925,549.023,150.254,152.028
36.95,547.587,150.356,152.128
36.975,546.149,150.457,152.226
37,544.71,150.556,152.323
37.025,543.269,150.654,152.418
37.05,541.827,150.75,152.513
37.075,540.383,150.846,152.606
37.1,538.938,150.94,152.698
37.125,537.492,151.032,152.789
37.15,536.045,151.124,152.879
37.175,534.598,151.214,152.967
37.2,533.149,151.302,153.054
37.225,531.7,151.39,153.14
37.25,530.25,151.476,153.225
37.275,528.799,151.561,153.308
37.3,527.348,151.644,153.391
37.325,525.897,151.726,153.472
37.35,524.445,151.807,153.551
37.375,522.994,151.886,153.63
37.4,521.542,151.965,153.707
37.425,520.09,152.041,153.783
37.45,518.639,152.117,153.858
37.475,517.187,152.191,153.932
37.5,515.736,152.264,154.004
37.525,514.285,152.335,154.075
37.55,512.835,152.405,154.145
37.575,511.385,152.474,154.213
37.6,509.936,152.541,154.281
37.625,508.488,152.607,154.347
37.65,507.04,152.672,154.411
37.675,505.593,152.735,154.475
37.7,504.148,152.797,154.537
37.725,502.703,152.858,154.598
37.75,501.259,152.917,154.658
37.775,499.817,152.975,154.717
37.8,498.376,153.031,154.774
37.825,496.936,153.086,154.83
37.85,495.498,153.14,154.884
37.875,494.061,153.193,154.938
37.9,492.626,153.244,154.99
37.925,491.192,153.293,155.041
37.95,489.761,153.342,155.091
37.975,488.331,153.389,155.139
38,486.903,153.434,155.186
